test_id,dataset,task,input_text,sentence1,sentence2,expected_label,capability,relation,counterfactual_text,cf_sentence1,cf_sentence2,counterfactual_expected_label,expected_cues,misleading_cues,source,metadata,model,model_checkpoint,predicted_label,predicted_label_id,raw_predicted_label,confidence,probabilities_json,probabilities_by_label_json,fail_status,cf_predicted_label,cf_confidence,cf_probabilities_json,cf_probabilities_by_label_json,cf_fail_status,CS,AM,cue_attribution_ratio,EVFS,explanation_method,top_attribution_tokens,failure_reason
imdb_neg_0012,imdb,sentiment,The movie was not awful.,,,POSITIVE,negation,directional,The movie was awful.,,,NEGATIVE,['not'],['awful'],template,{},distilbert,lvwerra/distilbert-imdb,NEGATIVE,0,NEGATIVE,0.9641054272651672,"[0.9641054272651672, 0.035894621163606644]","{""NEGATIVE"": 0.9641054272651672, ""POSITIVE"": 0.035894621163606644}",1,NEGATIVE,0.9964638352394104,"[0.9964638352394104, 0.0035362308844923973]","{""NEGATIVE"": 0.9964638352394104, ""POSITIVE"": 0.0035362308844923973}",0,0.032358390279114246,0.7907872015415593,0.20921279845844062,0.765198600646349,gradient,"[[""awful"", 0.5444585206686469], [""not"", 0.20921279845844062], [""movie"", 0.13236349081323465], [""was"", 0.07403711468421792], [""the"", 0.03992807537545993]]","Negation failure: expected negation cues received insufficient attribution (AM=0.79) and directional CS=0.03; top tokens: awful:0.54, not:0.21, movie:0.13, was:0.07, the:0.04."
mrpc_word_0002,mrpc,paraphrase,Did the student teach the professor? [SEP] Did the professor teach the student?,Did the student teach the professor?,Did the professor teach the student?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Did the student teach the professor?,Did the student teach the professor?,EQUIVALENT,"['chase', 'larger', 'teach']","['the', 'did', 'teach']",template,{},distilbert,textattack/distilbert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.8895142674446106,"[0.11048567295074463, 0.8895142674446106]","{""NOT_EQUIVALENT"": 0.11048567295074463, ""EQUIVALENT"": 0.8895142674446106}",1,EQUIVALENT,0.8976287245750427,"[0.10237124562263489, 0.8976287245750427]","{""NOT_EQUIVALENT"": 0.10237124562263489, ""EQUIVALENT"": 0.8976287245750427}",0,0.008114427328109741,0.770680165597663,0.22931983440233705,0.7644265374007051,gradient,"[[""did"", 0.22972951776241435], [""teach"", 0.22931983440233705], [""the"", 0.1942017556721536], [""professor"", 0.1817577140333494], [""student"", 0.1649911781297456]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.77, CS=0.01; top tokens: did:0.23, teach:0.23, the:0.19, professor:0.18, student:0.16."
mrpc_word_0001,mrpc,paraphrase,Is Paris larger than Lyon? [SEP] Is Lyon larger than Paris?,Is Paris larger than Lyon?,Is Lyon larger than Paris?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Is Paris larger than Lyon?,Is Paris larger than Lyon?,EQUIVALENT,"['chase', 'larger', 'teach']","['than', 'is', 'larger']",template,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.9861999750137329,"[0.013800088316202164, 0.9861999750137329]","{""NOT_EQUIVALENT"": 0.013800088316202164, ""EQUIVALENT"": 0.9861999750137329}",1,EQUIVALENT,0.9865065813064575,"[0.013493361882865429, 0.9865065813064575]","{""NOT_EQUIVALENT"": 0.013493361882865429, ""EQUIVALENT"": 0.9865065813064575}",0,0.00030672643333673477,0.7646484260120581,0.23535157398794188,0.7644138881275908,gradient,"[[""lyon"", 0.2715067478034002], [""larger"", 0.23535157398794188], [""paris"", 0.1920612442858671], [""is"", 0.15867556939705219], [""than"", 0.14240486452573867]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.76, CS=0.00; top tokens: lyon:0.27, larger:0.24, paris:0.19, is:0.16, than:0.14."
mrpc_word_0001,mrpc,paraphrase,Is Paris larger than Lyon? [SEP] Is Lyon larger than Paris?,Is Paris larger than Lyon?,Is Lyon larger than Paris?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Is Paris larger than Lyon?,Is Paris larger than Lyon?,EQUIVALENT,"['chase', 'larger', 'teach']","['than', 'is', 'larger']",template,{},distilbert,textattack/distilbert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.8240859508514404,"[0.17591404914855957, 0.8240859508514404]","{""NOT_EQUIVALENT"": 0.17591404914855957, ""EQUIVALENT"": 0.8240859508514404}",1,EQUIVALENT,0.8266602754592896,"[0.17333967983722687, 0.8266602754592896]","{""NOT_EQUIVALENT"": 0.17333967983722687, ""EQUIVALENT"": 0.8266602754592896}",0,0.0025743693113327026,0.7609733041797851,0.23902669582021485,0.7590142778587613,gradient,"[[""lyon"", 0.295751139864576], [""larger"", 0.23902669582021485], [""paris"", 0.16822798001548103], [""than"", 0.1678409522753618], [""is"", 0.1291532320243663]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.76, CS=0.00; top tokens: lyon:0.30, larger:0.24, paris:0.17, than:0.17, is:0.13."
imdb_neg_0014,imdb,sentiment,The movie was not boring.,,,POSITIVE,negation,directional,The movie was boring.,,,NEGATIVE,['not'],['boring'],template,{},distilbert,lvwerra/distilbert-imdb,NEGATIVE,0,NEGATIVE,0.9418557286262512,"[0.9418557286262512, 0.05814431235194206]","{""NEGATIVE"": 0.9418557286262512, ""POSITIVE"": 0.05814431235194206}",1,NEGATIVE,0.9966968297958374,"[0.9966968297958374, 0.0033031695056706667]","{""NEGATIVE"": 0.9966968297958374, ""POSITIVE"": 0.0033031695056706667}",0,0.054841142846271396,0.7933609920340972,0.20663900796590284,0.7498521685412957,gradient,"[[""boring"", 0.49698114970883456], [""not"", 0.20663900796590284], [""movie"", 0.17445835006999996], [""was"", 0.08398962972980792], [""the"", 0.03793186252545472]]","Negation failure: expected negation cues received insufficient attribution (AM=0.79) and directional CS=0.05; top tokens: boring:0.50, not:0.21, movie:0.17, was:0.08, the:0.04."
imdb_neg_0015,imdb,sentiment,The movie was not horrible.,,,POSITIVE,negation,directional,The movie was horrible.,,,NEGATIVE,['not'],['horrible'],template,{},distilbert,lvwerra/distilbert-imdb,NEGATIVE,0,NEGATIVE,0.9400309920310974,"[0.9400309920310974, 0.05996902287006378]","{""NEGATIVE"": 0.9400309920310974, ""POSITIVE"": 0.05996902287006378}",1,NEGATIVE,0.9961745738983154,"[0.9961745738983154, 0.0038253809325397015]","{""NEGATIVE"": 0.9961745738983154, ""POSITIVE"": 0.0038253809325397015}",0,0.05614364193752408,0.7921296684845331,0.2078703315154668,0.7476566240090479,gradient,"[[""horrible"", 0.5344540812835258], [""not"", 0.2078703315154668], [""movie"", 0.13169158427769015], [""was"", 0.09122080157895275], [""the"", 0.03476320134436451]]","Negation failure: expected negation cues received insufficient attribution (AM=0.79) and directional CS=0.06; top tokens: horrible:0.53, not:0.21, movie:0.13, was:0.09, the:0.03."
qqp_word_0002,qqp,paraphrase,Did the student teach the professor? [SEP] Did the professor teach the student?,Did the student teach the professor?,Did the professor teach the student?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Did the student teach the professor?,Did the student teach the professor?,EQUIVALENT,"['chase', 'larger', 'teach']","['the', 'did', 'teach']",template,{},distilbert,textattack/distilbert-base-uncased-QQP,EQUIVALENT,1,LABEL_1,0.8028592467308044,"[0.19714073836803436, 0.8028592467308044]","{""NOT_EQUIVALENT"": 0.19714073836803436, ""EQUIVALENT"": 0.8028592467308044}",1,EQUIVALENT,0.8252394199371338,"[0.1747605800628662, 0.8252394199371338]","{""NOT_EQUIVALENT"": 0.1747605800628662, ""EQUIVALENT"": 0.8252394199371338}",0,0.022380158305168152,0.7644565516606384,0.2355434483393616,0.7473478930170504,gradient,"[[""teach"", 0.2355434483393616], [""did"", 0.20330236868750973], [""the"", 0.19253701860420694], [""professor"", 0.188882417563924], [""student"", 0.17973474680499774]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.76, CS=0.02; top tokens: teach:0.24, did:0.20, the:0.19, professor:0.19, student:0.18."
mnli_lex_0001,mnli,nli,The boy is helping the girl. [SEP] The girl is helping the boy.,The boy is helping the girl.,The girl is helping the boy.,NEUTRAL,lexical_overlap,directional,,The boy is helping the girl.,The boy is helping the girl.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['the', 'is', 'helping']",template,{},distilbert,typeform/distilbert-base-uncased-mnli,CONTRADICTION,2,CONTRADICTION,0.9797540307044983,"[0.01436228584498167, 0.005883672274649143, 0.9797540307044983]","{""ENTAILMENT"": 0.01436228584498167, ""NEUTRAL"": 0.005883672274649143, ""CONTRADICTION"": 0.9797540307044983}",1,ENTAILMENT,0.9968507885932922,"[0.9968507885932922, 0.0014374314341694117, 0.0017118355026468635]","{""ENTAILMENT"": 0.9968507885932922, ""NEUTRAL"": 0.0014374314341694117, ""CONTRADICTION"": 0.0017118355026468635}",0,0.0044462408404797316,0.7478555917421739,0.25214440825782614,0.7445304456673887,gradient,"[[""boy"", 0.29067406351278385], [""girl"", 0.25871314902912657], [""helping"", 0.25214440825782614], [""the"", 0.11361126449684301], [""is"", 0.08485711470342043]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.75, CS=0.00; top tokens: boy:0.29, girl:0.26, helping:0.25, the:0.11, is:0.08."
snli_lex_0001,snli,nli,The boy is helping the girl. [SEP] The girl is helping the boy.,The boy is helping the girl.,The girl is helping the boy.,NEUTRAL,lexical_overlap,directional,,The boy is helping the girl.,The boy is helping the girl.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['the', 'is', 'helping']",template,{},distilbert,typeform/distilbert-base-uncased-mnli,CONTRADICTION,2,CONTRADICTION,0.9797539114952087,"[0.014362332411110401, 0.005883675068616867, 0.9797539114952087]","{""ENTAILMENT"": 0.014362332411110401, ""NEUTRAL"": 0.005883675068616867, ""CONTRADICTION"": 0.9797539114952087}",1,ENTAILMENT,0.9968507885932922,"[0.9968507885932922, 0.0014374314341694117, 0.0017118396935984492]","{""ENTAILMENT"": 0.9968507885932922, ""NEUTRAL"": 0.0014374314341694117, ""CONTRADICTION"": 0.0017118396935984492}",0,0.004446243634447455,0.7478555917421739,0.25214440825782614,0.7445304435779043,gradient,"[[""boy"", 0.29067406351278385], [""girl"", 0.25871314902912657], [""helping"", 0.25214440825782614], [""the"", 0.11361126449684301], [""is"", 0.08485711470342043]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.75, CS=0.00; top tokens: boy:0.29, girl:0.26, helping:0.25, the:0.11, is:0.08."
mrpc_word_0002,mrpc,paraphrase,Did the student teach the professor? [SEP] Did the professor teach the student?,Did the student teach the professor?,Did the professor teach the student?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Did the student teach the professor?,Did the student teach the professor?,EQUIVALENT,"['chase', 'larger', 'teach']","['the', 'did', 'teach']",template,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.9844446182250977,"[0.015555369667708874, 0.9844446182250977]","{""NOT_EQUIVALENT"": 0.015555369667708874, ""EQUIVALENT"": 0.9844446182250977}",1,EQUIVALENT,0.9860817193984985,"[0.013918333686888218, 0.9860817193984985]","{""NOT_EQUIVALENT"": 0.013918333686888218, ""EQUIVALENT"": 0.9860817193984985}",0,0.0016370359808206558,0.7122802593087887,0.28771974069121126,0.7111142308958719,gradient,"[[""teach"", 0.28771974069121126], [""student"", 0.20021991510296502], [""professor"", 0.1958900884262186], [""the"", 0.1653635242394806], [""did"", 0.1508067315401245]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.71, CS=0.00; top tokens: teach:0.29, student:0.20, professor:0.20, the:0.17, did:0.15."
snli_lex_0002,snli,nli,A teacher is following a student. [SEP] A student is following a teacher.,A teacher is following a student.,A student is following a teacher.,NEUTRAL,lexical_overlap,directional,,A teacher is following a student.,A teacher is following a student.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['is', 'a', 'following']",template,{},roberta,roberta-large-mnli,CONTRADICTION,0,CONTRADICTION,0.9822016358375549,"[0.9822016358375549, 0.008698321878910065, 0.00910006370395422]","{""CONTRADICTION"": 0.9822016358375549, ""NEUTRAL"": 0.008698321878910065, ""ENTAILMENT"": 0.00910006370395422}",1,ENTAILMENT,0.9936455488204956,"[0.0017296025762334466, 0.004624782130122185, 0.9936455488204956]","{""CONTRADICTION"": 0.0017296025762334466, ""NEUTRAL"": 0.004624782130122185, ""ENTAILMENT"": 0.9936455488204956}",0,0.00407353974878788,0.7056704158057447,0.2943295841942552,0.7027958393174164,gradient,"[[""following"", 0.2943295841942552], [""teacher"", 0.21302933205397614], [""student"", 0.19725382809479008], [""a"", 0.187406028885758], [""is"", 0.1079812267712206]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.71, CS=0.00; top tokens: following:0.29, teacher:0.21, student:0.20, a:0.19, is:0.11."
mnli_lex_0002,mnli,nli,A teacher is following a student. [SEP] A student is following a teacher.,A teacher is following a student.,A student is following a teacher.,NEUTRAL,lexical_overlap,directional,,A teacher is following a student.,A teacher is following a student.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['is', 'a', 'following']",template,{},roberta,roberta-large-mnli,CONTRADICTION,0,CONTRADICTION,0.9822015166282654,"[0.9822015166282654, 0.00869835913181305, 0.00910013634711504]","{""CONTRADICTION"": 0.9822015166282654, ""NEUTRAL"": 0.00869835913181305, ""ENTAILMENT"": 0.00910013634711504}",1,ENTAILMENT,0.9936455488204956,"[0.001729604322463274, 0.004624786786735058, 0.9936455488204956]","{""CONTRADICTION"": 0.001729604322463274, ""NEUTRAL"": 0.004624786786735058, ""ENTAILMENT"": 0.9936455488204956}",0,0.0040735723450779915,0.7056704158057447,0.2943295841942552,0.7027958163151787,gradient,"[[""following"", 0.2943295841942552], [""teacher"", 0.21302933205397614], [""student"", 0.19725382809479008], [""a"", 0.187406028885758], [""is"", 0.1079812267712206]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.71, CS=0.00; top tokens: following:0.29, teacher:0.21, student:0.20, a:0.19, is:0.11."
mnli_lex_0000,mnli,nli,A dog is chasing a man. [SEP] A man is chasing a dog.,A dog is chasing a man.,A man is chasing a dog.,NEUTRAL,lexical_overlap,directional,,A dog is chasing a man.,A dog is chasing a man.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['is', 'chasing', 'a']",template,{},roberta,roberta-large-mnli,CONTRADICTION,0,CONTRADICTION,0.9784848093986511,"[0.9784848093986511, 0.005308070220053196, 0.016207121312618256]","{""CONTRADICTION"": 0.9784848093986511, ""NEUTRAL"": 0.005308070220053196, ""ENTAILMENT"": 0.016207121312618256}",1,ENTAILMENT,0.9934453964233398,"[0.001751973875798285, 0.00480261817574501, 0.9934453964233398]","{""CONTRADICTION"": 0.001751973875798285, ""NEUTRAL"": 0.00480261817574501, ""ENTAILMENT"": 0.9934453964233398}",0,0.0005054520443081856,0.6989592798121285,0.3010407201878716,0.6986059894152592,gradient,"[[""chasing"", 0.3010407201878716], [""dog"", 0.2694520011741483], [""a"", 0.17011210307324823], [""man"", 0.15834818597813818], [""is"", 0.10104698958659372]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.70, CS=0.00; top tokens: chasing:0.30, dog:0.27, a:0.17, man:0.16, is:0.10."
snli_lex_0000,snli,nli,A dog is chasing a man. [SEP] A man is chasing a dog.,A dog is chasing a man.,A man is chasing a dog.,NEUTRAL,lexical_overlap,directional,,A dog is chasing a man.,A dog is chasing a man.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['is', 'chasing', 'a']",template,{},roberta,roberta-large-mnli,CONTRADICTION,0,CONTRADICTION,0.9784844517707825,"[0.9784844517707825, 0.005308103747665882, 0.016207348555326462]","{""CONTRADICTION"": 0.9784844517707825, ""NEUTRAL"": 0.005308103747665882, ""ENTAILMENT"": 0.016207348555326462}",1,ENTAILMENT,0.9934453964233398,"[0.0017519771354272962, 0.00480261817574501, 0.9934453964233398]","{""CONTRADICTION"": 0.0017519771354272962, ""NEUTRAL"": 0.00480261817574501, ""ENTAILMENT"": 0.9934453964233398}",0,0.0005054855719208717,0.6989592798121285,0.3010407201878716,0.6986059659808233,gradient,"[[""chasing"", 0.3010407201878716], [""dog"", 0.2694520011741483], [""a"", 0.17011210307324823], [""man"", 0.15834818597813818], [""is"", 0.10104698958659372]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.70, CS=0.00; top tokens: chasing:0.30, dog:0.27, a:0.17, man:0.16, is:0.10."
snli_lex_0003,snli,nli,The cat is above the box. [SEP] The box is above the cat.,The cat is above the box.,The box is above the cat.,NEUTRAL,lexical_overlap,directional,,The cat is above the box.,The cat is above the box.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['the', 'is', 'above']",template,{},distilbert,typeform/distilbert-base-uncased-mnli,ENTAILMENT,0,ENTAILMENT,0.9961367249488831,"[0.9961367249488831, 0.0019634850323200226, 0.0018997283186763525]","{""ENTAILMENT"": 0.9961367249488831, ""NEUTRAL"": 0.0019634850323200226, ""CONTRADICTION"": 0.0018997283186763525}",1,ENTAILMENT,0.9973284006118774,"[0.9973284006118774, 0.0018422873690724373, 0.0008292977581731975]","{""ENTAILMENT"": 0.9973284006118774, ""NEUTRAL"": 0.0018422873690724373, ""CONTRADICTION"": 0.0008292977581731975}",0,0.0001211976632475853,0.6972779306855609,0.3027220693144391,0.6971934222297277,gradient,"[[""above"", 0.3027220693144391], [""the"", 0.23412037392336876], [""box"", 0.2090704114621683], [""cat"", 0.13906851161587827], [""is"", 0.11501863368414555]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.70, CS=0.00; top tokens: above:0.30, the:0.23, box:0.21, cat:0.14, is:0.12."
mnli_lex_0003,mnli,nli,The cat is above the box. [SEP] The box is above the cat.,The cat is above the box.,The box is above the cat.,NEUTRAL,lexical_overlap,directional,,The cat is above the box.,The cat is above the box.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['the', 'is', 'above']",template,{},distilbert,typeform/distilbert-base-uncased-mnli,ENTAILMENT,0,ENTAILMENT,0.9961367249488831,"[0.9961367249488831, 0.0019634875934571028, 0.0018997319275513291]","{""ENTAILMENT"": 0.9961367249488831, ""NEUTRAL"": 0.0019634875934571028, ""CONTRADICTION"": 0.0018997319275513291}",1,ENTAILMENT,0.9973284006118774,"[0.9973284006118774, 0.001842285506427288, 0.0008292973507195711]","{""ENTAILMENT"": 0.9973284006118774, ""NEUTRAL"": 0.001842285506427288, ""CONTRADICTION"": 0.0008292973507195711}",0,0.00012120208702981472,0.6972779306855609,0.3027220693144391,0.697193419145122,gradient,"[[""above"", 0.3027220693144391], [""the"", 0.23412037392336876], [""box"", 0.2090704114621683], [""cat"", 0.13906851161587827], [""is"", 0.11501863368414555]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.70, CS=0.00; top tokens: above:0.30, the:0.23, box:0.21, cat:0.14, is:0.12."
qqp_word_0001,qqp,paraphrase,Is Paris larger than Lyon? [SEP] Is Lyon larger than Paris?,Is Paris larger than Lyon?,Is Lyon larger than Paris?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Is Paris larger than Lyon?,Is Paris larger than Lyon?,EQUIVALENT,"['chase', 'larger', 'teach']","['than', 'is', 'larger']",template,{},distilbert,textattack/distilbert-base-uncased-QQP,EQUIVALENT,1,LABEL_1,0.9319705367088318,"[0.06802947074174881, 0.9319705367088318]","{""NOT_EQUIVALENT"": 0.06802947074174881, ""EQUIVALENT"": 0.9319705367088318}",1,EQUIVALENT,0.9387354850769043,"[0.061264459043741226, 0.9387354850769043]","{""NOT_EQUIVALENT"": 0.061264459043741226, ""EQUIVALENT"": 0.9387354850769043}",0,0.006765011698007584,0.701783715926439,0.29821628407356104,0.6970361408787253,gradient,"[[""larger"", 0.29821628407356104], [""lyon"", 0.22261868320868267], [""paris"", 0.1990292364359228], [""than"", 0.15709899028086838], [""is"", 0.12303680600096512]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.70, CS=0.01; top tokens: larger:0.30, lyon:0.22, paris:0.20, than:0.16, is:0.12."
mrpc_word_0000,mrpc,paraphrase,Can a dog chase a cat? [SEP] Can a cat chase a dog?,Can a dog chase a cat?,Can a cat chase a dog?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Can a dog chase a cat?,Can a dog chase a cat?,EQUIVALENT,"['chase', 'larger', 'teach']","['can', 'a', 'chase']",template,{},distilbert,textattack/distilbert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.8968973159790039,"[0.10310264676809311, 0.8968973159790039]","{""NOT_EQUIVALENT"": 0.10310264676809311, ""EQUIVALENT"": 0.8968973159790039}",1,EQUIVALENT,0.8923691511154175,"[0.10763084888458252, 0.8923691511154175]","{""NOT_EQUIVALENT"": 0.10763084888458252, ""EQUIVALENT"": 0.8923691511154175}",0,0.00452820211648941,0.69932989770191,0.30067010229809005,0.6961631905790119,gradient,"[[""chase"", 0.30067010229809005], [""can"", 0.21229479989470745], [""a"", 0.18299442961977166], [""dog"", 0.1638837391697498], [""cat"", 0.14015692901768104]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.70, CS=0.00; top tokens: chase:0.30, can:0.21, a:0.18, dog:0.16, cat:0.14."
mrpc_word_0000,mrpc,paraphrase,Can a dog chase a cat? [SEP] Can a cat chase a dog?,Can a dog chase a cat?,Can a cat chase a dog?,NOT_EQUIVALENT,word_order_sensitivity,directional,,Can a dog chase a cat?,Can a dog chase a cat?,EQUIVALENT,"['chase', 'larger', 'teach']","['can', 'a', 'chase']",template,{},roberta,textattack/roberta-base-MRPC,EQUIVALENT,1,LABEL_1,0.9973458647727966,"[0.002654147334396839, 0.9973458647727966]","{""NOT_EQUIVALENT"": 0.002654147334396839, ""EQUIVALENT"": 0.9973458647727966}",1,EQUIVALENT,0.9974254965782166,"[0.002574460580945015, 0.9974254965782166]","{""NOT_EQUIVALENT"": 0.002574460580945015, ""EQUIVALENT"": 0.9974254965782166}",0,7.968675345182419e-05,0.6866885298924612,0.31331147010753874,0.6866338099128815,gradient,"[[""chase"", 0.31331147010753874], [""cat"", 0.19158535201391885], [""dog"", 0.18454777758681426], [""can"", 0.1555752555656079], [""a"", 0.15498014472612023]]","Word-order sensitivity failure: model likely over-relied on overlapping terms and missed role/order reversal; AM=0.69, CS=0.00; top tokens: chase:0.31, cat:0.19, dog:0.18, can:0.16, a:0.15."
imdb_neg_0011,imdb,sentiment,The movie was not terrible.,,,POSITIVE,negation,directional,The movie was terrible.,,,NEGATIVE,['not'],['terrible'],template,{},roberta,textattack/roberta-base-imdb,NEGATIVE,0,LABEL_0,0.8031488060951233,"[0.8031488060951233, 0.19685125350952148]","{""NEGATIVE"": 0.8031488060951233, ""POSITIVE"": 0.19685125350952148}",1,NEGATIVE,0.9933652281761169,"[0.9933652281761169, 0.006634717341512442]","{""NEGATIVE"": 0.9933652281761169, ""POSITIVE"": 0.006634717341512442}",0,0.19021653616800904,0.8382735264607434,0.16172647353925662,0.6788200398960389,gradient,"[[""terrible"", 0.4949076171204053], [""not"", 0.16172647353925662], [""movie"", 0.1532727590410248], [""the"", 0.10422080062834727], [""was"", 0.08587234967096598]]","Negation failure: expected negation cues received insufficient attribution (AM=0.84) and directional CS=0.19; top tokens: terrible:0.49, not:0.16, movie:0.15, the:0.10, was:0.09."
mnli_lex_0000,mnli,nli,A dog is chasing a man. [SEP] A man is chasing a dog.,A dog is chasing a man.,A man is chasing a dog.,NEUTRAL,lexical_overlap,directional,,A dog is chasing a man.,A dog is chasing a man.,ENTAILMENT,"['chasing', 'helping', 'following', 'above']","['is', 'chasing', 'a']",template,{},distilbert,typeform/distilbert-base-uncased-mnli,ENTAILMENT,0,ENTAILMENT,0.9932003617286682,"[0.9932003617286682, 0.0015007642796263099, 0.005298798903822899]","{""ENTAILMENT"": 0.9932003617286682, ""NEUTRAL"": 0.0015007642796263099, ""CONTRADICTION"": 0.005298798903822899}",1,ENTAILMENT,0.9949363470077515,"[0.9949363470077515, 0.0016342448070645332, 0.00342936092056334]","{""ENTAILMENT"": 0.9949363470077515, ""NEUTRAL"": 0.0016342448070645332, ""CONTRADICTION"": 0.00342936092056334}",0,0.00013348052743822336,0.6604850850122552,0.33951491498774483,0.6603969231147427,gradient,"[[""chasing"", 0.33951491498774483], [""dog"", 0.22724091342708216], [""a"", 0.16455316375717663], [""man"", 0.163687925007936], [""is"", 0.10500308282006038]]","Lexical-overlap failure: model likely over-relied on shared words rather than semantic roles/logical relation; AM=0.66, CS=0.00; top tokens: chasing:0.34, dog:0.23, a:0.16, man:0.16, is:0.11."
