test_id,dataset,task,capability,original,counterfactual,relation,minimality_score,grammaticality_score,label_validity_score,semantic_control_score,auto_quality_mean,human_validated,human_notes
mrpc_bench_0188,mrpc,paraphrase,semantic_equivalence,"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant . [SEP] Now the rest is just mechanical , "" said Allan Hoffenblum , a Republican consultant .","And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant . [SEP] Now the rest is just mechanical , "" said Allan Hoffenblum , a Republican consultant .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0189,mrpc,paraphrase,semantic_equivalence,"While the Ibrahims had one separation operation , Goodrich and Dr. David Staffenberg plan about three for the Aguirres , with several weeks between each . [SEP] Instead of one long operation to separate the twins , Goodrich and Dr. David Staffenberg plan about three , with several weeks between each .","While the Ibrahims had one separation operation , Goodrich and Dr. David Staffenberg plan about three for the Aguirres , with several weeks between each . [SEP] Instead of one long operation to separate the twins , Goodrich and Dr. David Staffenberg plan about three , with several weeks between each .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0190,mrpc,paraphrase,semantic_equivalence,"Lay had contended that turning over the documents would violate his Fifth Amendment right against self-incrimination . [SEP] Lay had refused to turn over the papers , asserting his Fifth Amendment right against self-incrimination .","Lay had contended that turning over the documents would violate his Fifth Amendment right against self-incrimination . [SEP] Lay had refused to turn over the papers , asserting his Fifth Amendment right against self-incrimination .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0191,mrpc,paraphrase,semantic_equivalence,"The WHO experts didn 't say how many cases in Hebei were in rural areas . [SEP] Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .","The WHO experts didn 't say how many cases in Hebei were in rural areas . [SEP] Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0192,mrpc,paraphrase,semantic_equivalence,Nearly 300 mutinous troops who seized a Manila shopping and apartment complex demanding the government resign gave up and retreated peacefully after some 19 hours . [SEP] Mutinous troops who seized a Manila shopping and apartment complex demanding the government resign ended a 19-hour standoff late Sunday and returned to barracks without a shot fired .,Nearly 300 mutinous troops who seized a Manila shopping and apartment complex demanding the government resign gave up and retreated peacefully after some 19 hours . [SEP] Mutinous troops who seized a Manila shopping and apartment complex demanding the government resign ended a 19-hour standoff late Sunday and returned to barracks without a shot fired .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0193,mrpc,paraphrase,semantic_equivalence,"In three years , Lend Lease has slipped from a top-five stock , when its share price was around $ 24 , to 37th . [SEP] In the space of three years , Lend Lease has slipped from a top-five 5 stock when its share price hovered around $ 24 to 37th on the list .","In three years , Lend Lease has slipped from a top-five stock , when its share price was around $ 24 , to 37th . [SEP] In the space of three years , Lend Lease has slipped from a top-five 5 stock when its share price hovered around $ 24 to 37th on the list .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0194,mrpc,paraphrase,semantic_equivalence,"About two hours later , his body , wrapped in a blanket , was found dumped a few blocks away . [SEP] Then his body was dumped a few blocks away , found in a driveway on Argyle Road .","About two hours later , his body , wrapped in a blanket , was found dumped a few blocks away . [SEP] Then his body was dumped a few blocks away , found in a driveway on Argyle Road .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0195,mrpc,paraphrase,semantic_equivalence,Columbia broke up over Texas upon re-entry on Feb. 1 . [SEP] Columbia broke apart in the skies above Texas on Feb. 1 .,Columbia broke up over Texas upon re-entry on Feb. 1 . [SEP] Columbia broke apart in the skies above Texas on Feb. 1 .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0196,mrpc,paraphrase,semantic_equivalence,"A year or two later , 259 , or 10 per cent , of the youths reported that they had started to smoke , or had taken just a few puffs . [SEP] Within two years , 259 , or 10 percent , of the youths reported they had started to smoke or had at least taken a few puffs .","A year or two later , 259 , or 10 per cent , of the youths reported that they had started to smoke , or had taken just a few puffs . [SEP] Within two years , 259 , or 10 percent , of the youths reported they had started to smoke or had at least taken a few puffs .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0197,mrpc,paraphrase,semantic_equivalence,"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign . [SEP] Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .","The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign . [SEP] Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0198,mrpc,paraphrase,semantic_equivalence,"Cindy Yeast , a 50-year-old Washington-area publicist , says she began taking supplements two years ago in part to avoid mild dementia that affects her elderly parents . [SEP] She started taking supplements two years ago - partly to stave off mild dementia that affects her elderly parents .","Cindy Yeast , a 50-year-old Washington-area publicist , says she began taking supplements two years ago in part to avoid mild dementia that affects her elderly parents . [SEP] She started taking supplements two years ago - partly to stave off mild dementia that affects her elderly parents .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0199,mrpc,paraphrase,semantic_equivalence,"The two are not related , but have referred to each other as father and son . [SEP] He 's not related to Malvo , but the two have referred to each other as father and son .","The two are not related , but have referred to each other as father and son . [SEP] He 's not related to Malvo , but the two have referred to each other as father and son .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0200,mrpc,paraphrase,semantic_equivalence,"Gibson said last month in a press statement that "" neither I nor my film are anti-Semitic . [SEP] Gibson said in a June statement that he and his film are not anti-Semitic .","Gibson said last month in a press statement that "" neither I nor my film are anti-Semitic . [SEP] Gibson said in a June statement that he and his film are not anti-Semitic .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0201,mrpc,paraphrase,semantic_equivalence,"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates . [SEP] The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .","The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates . [SEP] The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0202,mrpc,paraphrase,semantic_equivalence,"The Dow Jones industrial average .DJI ended up 64.64 points , or 0.71 percent , at 9,191.09 , according to the latest available data . [SEP] The blue-chip Dow Jones industrial average .DJI added 38 points , or 0.42 percent , to 9,165 .","The Dow Jones industrial average .DJI ended up 64.64 points , or 0.71 percent , at 9,191.09 , according to the latest available data . [SEP] The blue-chip Dow Jones industrial average .DJI added 38 points , or 0.42 percent , to 9,165 .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0203,mrpc,paraphrase,semantic_equivalence,"The vote came just two days after Kurds swept City Council elections , taking the largest single block of votes on the 30-seat council . [SEP] The vote for mayor followed City Council elections that gave Kurds the largest block of votes on the 30-seat council .","The vote came just two days after Kurds swept City Council elections , taking the largest single block of votes on the 30-seat council . [SEP] The vote for mayor followed City Council elections that gave Kurds the largest block of votes on the 30-seat council .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0204,mrpc,paraphrase,semantic_equivalence,Large swells and dangerous surf already were being felt along sections of the coast . [SEP] Already large swells and dangerous surf have arrived along the mid-Atlantic .,Large swells and dangerous surf already were being felt along sections of the coast . [SEP] Already large swells and dangerous surf have arrived along the mid-Atlantic .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0205,mrpc,paraphrase,semantic_equivalence,"Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent . [SEP] Labor Department analysts discounted a slight improvement in the national unemployment rate , which fell in August to 6.1 percent from 6.2 percent .","Based on a separate survey of households , the unemployment rate fell in August to 6.1 percent from 6.2 percent . [SEP] Labor Department analysts discounted a slight improvement in the national unemployment rate , which fell in August to 6.1 percent from 6.2 percent .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0206,mrpc,paraphrase,semantic_equivalence,""" We will work with the board to ensure a smooth transition . "" [SEP] He said federal regulators would work with the corporation to ensure a "" smooth transition . """,""" We will work with the board to ensure a smooth transition . "" [SEP] He said federal regulators would work with the corporation to ensure a "" smooth transition . """,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0207,mrpc,paraphrase,semantic_equivalence,Gasps could be heard in the courtroom when the photo was displayed . [SEP] Gasps could be heard as the photo was projected onto the screen .,Gasps could be heard in the courtroom when the photo was displayed . [SEP] Gasps could be heard as the photo was projected onto the screen .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0208,mrpc,paraphrase,semantic_equivalence,"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter . [SEP] Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .","Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter . [SEP] Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0209,mrpc,paraphrase,semantic_equivalence,""" I had one bad stretch of holes that put me out of contention to win , "" Woods said . [SEP] "" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",""" I had one bad stretch of holes that put me out of contention to win , "" Woods said . [SEP] "" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0210,mrpc,paraphrase,semantic_equivalence,The poll had a margin of error of plus or minus 2 percentage points . [SEP] It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,The poll had a margin of error of plus or minus 2 percentage points . [SEP] It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0211,mrpc,paraphrase,semantic_equivalence,"Sen. Patrick Leahy of Vermont , the committee 's senior Democrat , later said the problem is serious but called Hatch 's suggestion too drastic . [SEP] Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .","Sen. Patrick Leahy of Vermont , the committee 's senior Democrat , later said the problem is serious but called Hatch 's suggestion too drastic . [SEP] Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0212,mrpc,paraphrase,semantic_equivalence,"The broad Standard & Poor 's 500 < .SPX > eased 0.37 of a point , or 0.03 percent , at 1,121 . [SEP] The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .","The broad Standard & Poor 's 500 < .SPX > eased 0.37 of a point , or 0.03 percent , at 1,121 . [SEP] The Standard & Poor 's 500 Index < .SPX > slipped 0.26 point , or 0.02 percent , to 1,121.96 .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0213,mrpc,paraphrase,semantic_equivalence,"Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country . [SEP] Along with Boston , Watertown , Saugus and Framingham also are going smoke-free Monday .","Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country . [SEP] Along with Boston , Watertown , Saugus and Framingham also are going smoke-free Monday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0214,mrpc,paraphrase,semantic_equivalence,"That is evident from their failure , three times in a row , to get a big enough turnout to elect a president . [SEP] Three times in a row , they failed to get a big _ enough turnout to elect a president .","That is evident from their failure , three times in a row , to get a big enough turnout to elect a president . [SEP] Three times in a row , they failed to get a big _ enough turnout to elect a president .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0215,mrpc,paraphrase,semantic_equivalence,"We firmly believe we have an absolute right to use the common word ' spike ' as the name of our network . "" [SEP] We firmly believe that we have an absolute right to use the common word ' spike ' to name our network .","We firmly believe we have an absolute right to use the common word ' spike ' as the name of our network . "" [SEP] We firmly believe that we have an absolute right to use the common word ' spike ' to name our network .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0216,mrpc,paraphrase,semantic_equivalence,"Sources who knew of the bidding said last week that cable TV company Comcast Corp. was also looking at VUE . [SEP] Late last week , sources told Reuters cable TV company Comcast Corp. CMCSA.O also was looking at buying VUE assets .","Sources who knew of the bidding said last week that cable TV company Comcast Corp. was also looking at VUE . [SEP] Late last week , sources told Reuters cable TV company Comcast Corp. CMCSA.O also was looking at buying VUE assets .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0217,mrpc,paraphrase,semantic_equivalence,"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found . [SEP] MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .","But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found . [SEP] MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0218,mrpc,paraphrase,semantic_equivalence,"White , who had suffered kidney failure from years of high blood pressure , died at Cedars-Sinai Medical Center around 9 : 30 a.m. , said manager Ned Shankman . [SEP] White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .","White , who had suffered kidney failure from years of high blood pressure , died at Cedars-Sinai Medical Center around 9 : 30 a.m. , said manager Ned Shankman . [SEP] White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0219,mrpc,paraphrase,semantic_equivalence,"About 10 percent of high school and 16 percent of elementary students must be proficient at math . [SEP] In math , 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient .","About 10 percent of high school and 16 percent of elementary students must be proficient at math . [SEP] In math , 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0220,mrpc,paraphrase,semantic_equivalence,The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company . [SEP] The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company . [SEP] The legal ruling follows three days of wild volatility in RIM 's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0221,mrpc,paraphrase,semantic_equivalence,"The European Commission , the EU 's antitrust enforcer , is expected to issue its decision next spring — unless a settlement is reached . [SEP] The European Commission is expected to issue its decision in the case next spring — unless a settlement is reached .","The European Commission , the EU 's antitrust enforcer , is expected to issue its decision next spring — unless a settlement is reached . [SEP] The European Commission is expected to issue its decision in the case next spring — unless a settlement is reached .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0222,mrpc,paraphrase,semantic_equivalence,""" So Sebastian did his best to convincingly confess to a crime that he didn 't commit in order to survive , "" she told jurors . [SEP] "" Sebastian did his best to confess convincingly to a crime he didn 't do in order to survive , "" Ms. Richardson declared .",""" So Sebastian did his best to convincingly confess to a crime that he didn 't commit in order to survive , "" she told jurors . [SEP] "" Sebastian did his best to confess convincingly to a crime he didn 't do in order to survive , "" Ms. Richardson declared .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0223,mrpc,paraphrase,semantic_equivalence,"Twenty percent of Latino students and 23 percent of black students performed at proficient or higher . [SEP] In math , 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient .","Twenty percent of Latino students and 23 percent of black students performed at proficient or higher . [SEP] In math , 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0224,mrpc,paraphrase,semantic_equivalence,He is charged in three bombings in Atlanta including a blast at the 1996 Olympics and one in Alabama . [SEP] He is charged in three bombings in Atlanta - including a blast at the 1996 Olympics - along with the bombing in Alabama .,He is charged in three bombings in Atlanta including a blast at the 1996 Olympics and one in Alabama . [SEP] He is charged in three bombings in Atlanta - including a blast at the 1996 Olympics - along with the bombing in Alabama .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0225,mrpc,paraphrase,semantic_equivalence,The men were remanded in custody and are due to appear again before court on July 8 . [SEP] They were remanded in custody and will appear in court again on July 8 .,The men were remanded in custody and are due to appear again before court on July 8 . [SEP] They were remanded in custody and will appear in court again on July 8 .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0226,mrpc,paraphrase,semantic_equivalence,""" No matter who becomes the sponsor for stock-car racing 's top series , NASCAR will need an all-star event , "" Wheeler said in a statement . [SEP] No matter who becomes the sponsor for stock-car racings top series , NASCAR will need an all-star event , Wheeler said Tuesday .",""" No matter who becomes the sponsor for stock-car racing 's top series , NASCAR will need an all-star event , "" Wheeler said in a statement . [SEP] No matter who becomes the sponsor for stock-car racings top series , NASCAR will need an all-star event , Wheeler said Tuesday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0227,mrpc,paraphrase,semantic_equivalence,The Phillies were upset that Counsell had stolen second in the sixth inning with Arizona leading 7-1 . [SEP] The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .,The Phillies were upset that Counsell had stolen second in the sixth inning with Arizona leading 7-1 . [SEP] The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0228,mrpc,paraphrase,semantic_equivalence,He said his hatred for such people grew from these discussions and had helped convince him violence was the answer . [SEP] His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .,He said his hatred for such people grew from these discussions and had helped convince him violence was the answer . [SEP] His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0229,mrpc,paraphrase,semantic_equivalence,""" There is no need for one deadline for all to create the ASEAN Economic Community , "" Thaksin said . [SEP] Thus , he said , there did not have to one deadline to create the economic community .",""" There is no need for one deadline for all to create the ASEAN Economic Community , "" Thaksin said . [SEP] Thus , he said , there did not have to one deadline to create the economic community .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0230,mrpc,paraphrase,semantic_equivalence,"The announcement was made during the recording of a Christmas concert attended by top Vatican cardinals , bishops , and many elite from Italian society , witnesses said . [SEP] The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals , bishops and many elite of Italian society , witnesses said .","The announcement was made during the recording of a Christmas concert attended by top Vatican cardinals , bishops , and many elite from Italian society , witnesses said . [SEP] The broadside came during the recording on Saturday night of a Christmas concert attended by top Vatican cardinals , bishops and many elite of Italian society , witnesses said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0231,mrpc,paraphrase,semantic_equivalence,"The additional contribution brings total U.S. food aid to North Korea this year to 100,000 tonnes . [SEP] The donation of 60,000 tons brings the total of U.S. contributions for the year to 100,000 .","The additional contribution brings total U.S. food aid to North Korea this year to 100,000 tonnes . [SEP] The donation of 60,000 tons brings the total of U.S. contributions for the year to 100,000 .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0232,mrpc,paraphrase,semantic_equivalence,"Leon Williams ' body was found inside his third-floor apartment at 196 Bay St. , in Tompkinsville . [SEP] The dead man , Leon Williams , was found in his third-floor apartment .","Leon Williams ' body was found inside his third-floor apartment at 196 Bay St. , in Tompkinsville . [SEP] The dead man , Leon Williams , was found in his third-floor apartment .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0233,mrpc,paraphrase,semantic_equivalence,"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said . [SEP] He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said . [SEP] He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0234,mrpc,paraphrase,semantic_equivalence,"But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai . [SEP] Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .","But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai . [SEP] Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0235,mrpc,paraphrase,semantic_equivalence,"He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released . [SEP] Cruz tried to fight off officers and was hospitalized after a police dog bit him , Sgt. Steve Dixon said .","He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released . [SEP] Cruz tried to fight off officers and was hospitalized after a police dog bit him , Sgt. Steve Dixon said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0236,mrpc,paraphrase,semantic_equivalence,"The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs . [SEP] Economists said the announcement was not a surprise , and politicians said it offered little comfort to the millions of Americans without jobs .","The announcement , which economists said was not a surprise , may be bittersweet for the millions of Americans without jobs . [SEP] Economists said the announcement was not a surprise , and politicians said it offered little comfort to the millions of Americans without jobs .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0237,mrpc,paraphrase,semantic_equivalence,"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission . [SEP] Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .","Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission . [SEP] Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0238,mrpc,paraphrase,semantic_equivalence,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid the yen 's rise against the dollar . [SEP] Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates .,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid the yen 's rise against the dollar . [SEP] Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0239,mrpc,paraphrase,semantic_equivalence,Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons . [SEP] The Iranians have until the end of the month to answer all the agency 's questions about their past nuclear activities .,Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons . [SEP] The Iranians have until the end of the month to answer all the agency 's questions about their past nuclear activities .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0240,mrpc,paraphrase,semantic_equivalence,"Her father , Florin Cioaba , the king of Transylvania 's Gypsies , had her brought back and she was married against her will . [SEP] Her father , Roma King Florin Cioaba , had her brought back and she was promptly married against her will .","Her father , Florin Cioaba , the king of Transylvania 's Gypsies , had her brought back and she was married against her will . [SEP] Her father , Roma King Florin Cioaba , had her brought back and she was promptly married against her will .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0241,mrpc,paraphrase,semantic_equivalence,"Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee . [SEP] One by one they strolled to the microphone , all 251 youngsters in the 76th Scripps Howard National Spelling Bee .","Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee . [SEP] One by one they strolled to the microphone , all 251 youngsters in the 76th Scripps Howard National Spelling Bee .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0242,mrpc,paraphrase,semantic_equivalence,"Citigroup Inc . C.N , the world 's largest financial services company , on Wednesday promoted Marjorie Magner to chairman and chief executive of its global consumer group . [SEP] Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .","Citigroup Inc . C.N , the world 's largest financial services company , on Wednesday promoted Marjorie Magner to chairman and chief executive of its global consumer group . [SEP] Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0243,mrpc,paraphrase,semantic_equivalence,""" They 've been in the stores for over six weeks , "" says Carney . [SEP] The quarterlies usually stay in stores for between six to eight weeks , "" Carney added .",""" They 've been in the stores for over six weeks , "" says Carney . [SEP] The quarterlies usually stay in stores for between six to eight weeks , "" Carney added .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0244,mrpc,paraphrase,semantic_equivalence,"Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community . [SEP] "" The evidence that we had of weapons of mass destruction was drawn up and accepted by the Joint Intelligence Committee , "" he said .","Let me just say this : the evidence that we have of weapons of mass destruction was evidence drawn up and accepted by the joint intelligence community . [SEP] "" The evidence that we had of weapons of mass destruction was drawn up and accepted by the Joint Intelligence Committee , "" he said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0245,mrpc,paraphrase,semantic_equivalence,Ridge said no actual explosives or other harmful substances will be used . [SEP] Ridge said no real explosives or harmful devices will be used in the exercise .,Ridge said no actual explosives or other harmful substances will be used . [SEP] Ridge said no real explosives or harmful devices will be used in the exercise .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0246,mrpc,paraphrase,semantic_equivalence,"Thus far , Stewart 's company appears ready to stand behind her . [SEP] For now , the company 's management appears to be standing behind Stewart .","Thus far , Stewart 's company appears ready to stand behind her . [SEP] For now , the company 's management appears to be standing behind Stewart .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0247,mrpc,paraphrase,semantic_equivalence,"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement . [SEP] But late yesterday , the campaign and the state Democratic Party said there would be no news conference .","But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement . [SEP] But late yesterday , the campaign and the state Democratic Party said there would be no news conference .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0248,mrpc,paraphrase,semantic_equivalence,There 's also a flaw that results because IE does not implement an appropriate block on a file download dialog box . [SEP] The second vulnerability is a result of IE not implementing a block on a file download dialog box .,There 's also a flaw that results because IE does not implement an appropriate block on a file download dialog box . [SEP] The second vulnerability is a result of IE not implementing a block on a file download dialog box .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0249,mrpc,paraphrase,semantic_equivalence,Another $ 100-million in savings will come from management layoffs and pay cuts . [SEP] The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,Another $ 100-million in savings will come from management layoffs and pay cuts . [SEP] The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,invariance,1.0,1.0,1.0,1.0,1.0,False,
